commit_hash	author_name	author_email	date	repo	message
a5237ee2b7ac78c93631bf6d325e0a1e922755a9	Jordan Reyes	jreyes@heliouscloud.io	2020-03-18T12:04:46Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #492)
bcbd66da82bf59dbbb236c982e06d8b0e7430b1a	Jordan Reyes	jreyes@heliouscloud.io	2020-03-19T11:20:42Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #493)
e3502438e0e8c448f131ff8cde78961c42cb33b2	Jordan Reyes	jreyes@heliouscloud.io	2020-03-20T14:00:09Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #494)
b630a6485978b37a713f5415beb23a3de836b567	Jordan Reyes	jreyes@heliouscloud.io	2020-03-21T11:31:55Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #495)
03f14027bdffae144cad2f43ea72a4177f233e96	Jordan Reyes	jreyes@heliouscloud.io	2020-03-22T15:16:33Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #496)
b5dd7a3bea4f82db34462c7b6ad7814dce326969	Jordan Reyes	jreyes@heliouscloud.io	2020-03-23T16:53:54Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #497)
bb013143c449f182abd8ea866d096d8a507f1580	Jordan Reyes	jreyes@heliouscloud.io	2020-03-24T16:40:37Z	slo-tracker	docs: document alert routing configuration (helios ref #498)
83c13f4ea80f1c30aa56eab33f1e10deb44c9baa	Jordan Reyes	jreyes@heliouscloud.io	2020-03-25T12:47:12Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #499)
816cbe685e563e948cc8115b8bace4eff2fdef2f	Jordan Reyes	jreyes@heliouscloud.io	2020-03-26T17:49:10Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #500)
cdc275dc744255105f1b39ef1784487c92eb3b48	Jordan Reyes	jreyes@heliouscloud.io	2020-03-27T12:22:13Z	prometheus-config	fix: correct alert label for env selector (helios ref #501)
5958c5c5eb610ad5674cb4197c6a9c229ede58d6	Jordan Reyes	jreyes@heliouscloud.io	2020-03-28T09:23:52Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #502)
617a57c3a39638b882e449c403fb21bd7bbbc4a1	Jordan Reyes	jreyes@heliouscloud.io	2020-03-29T13:57:19Z	thanos-setup	docs: add comments to thanos configuration (helios ref #503)
785b95e4e9271eed447615c705bc298c74081166	Jordan Reyes	jreyes@heliouscloud.io	2020-03-30T10:44:31Z	slo-tracker	refactor: extract common alert helper macros (helios ref #504)
270930a0a2c8fdefca4ffc1d041f9b306d98ed44	Jordan Reyes	jreyes@heliouscloud.io	2020-03-31T16:26:26Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #505)
c0bed2c8df647d12f24f10b5b5a4debb49c2f458	Jordan Reyes	jreyes@heliouscloud.io	2020-04-01T17:27:33Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #506)
948ab4104b34bd88d63b728a9b18f7a3040eb778	Jordan Reyes	jreyes@heliouscloud.io	2020-04-02T14:07:59Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #507)
baf9ae0b04b97973ba96e710967367b672650c97	Jordan Reyes	jreyes@heliouscloud.io	2020-04-03T15:23:11Z	grafana-dashboards	docs: document alert routing configuration (helios ref #508)
91e1717b3378061ecc3d53e61ef3436c9227fa19	Jordan Reyes	jreyes@heliouscloud.io	2020-04-04T11:34:27Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #509)
9c1ad65f1a48d3a3502ad6b473ddf1de9127381b	Jordan Reyes	jreyes@heliouscloud.io	2020-04-05T15:40:18Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #510)
e4567f9bca6d48653be9a6153b3c71da5ab78644	Jordan Reyes	jreyes@heliouscloud.io	2020-04-06T10:05:51Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #511)
2873ee27235aa47f4250679cea7300000f515295	Jordan Reyes	jreyes@heliouscloud.io	2020-04-07T10:41:01Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #512)
b8426cd2240e39a3379e3d178f9cd18f66e584d5	Jordan Reyes	jreyes@heliouscloud.io	2020-04-08T15:06:31Z	prometheus-config	docs: add comments to thanos configuration (helios ref #513)
deab4337eec2cda19fb058235d80aae52a1e6575	Jordan Reyes	jreyes@heliouscloud.io	2020-04-09T17:06:40Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #514)
23c377835541842e0de60ea2b0ab1189f84d0d44	Jordan Reyes	jreyes@heliouscloud.io	2020-04-10T09:42:18Z	thanos-setup	feat: add SLO tracking for checkout-api (helios ref #515)
3e489e4e105890c2d6691135999f99fb4dc7e475	Jordan Reyes	jreyes@heliouscloud.io	2020-04-11T12:14:49Z	slo-tracker	fix: resolve incorrect retention period in thanos config (helios ref #516)
7fb8c45be0829be434860a77458f32fd52ebb4c9	Jordan Reyes	jreyes@heliouscloud.io	2020-04-12T15:07:12Z	alert-rules-v1	chore: update prometheus scrape intervals (helios ref #517)
4203483b0f3ef602960660da904479d42408a822	Jordan Reyes	jreyes@heliouscloud.io	2020-04-13T10:22:50Z	helios-internal-infra	docs: document alert routing configuration (helios ref #518)
80df4354e4ebc0f90388d3f2ea806f67ea039e8f	Jordan Reyes	jreyes@heliouscloud.io	2020-04-14T15:58:52Z	prometheus-config	feat: add grafana annotation for deployment events (helios ref #519)
fec0ef37188db7b7c421b22580319850c88db018	Jordan Reyes	jreyes@heliouscloud.io	2020-04-15T15:00:23Z	grafana-dashboards	feat: add prometheus job for helios-gateway (helios ref #520)
ee4bffd13c6e1b92cd8c128d8cc0d8cae349b117	Jordan Reyes	jreyes@heliouscloud.io	2020-04-16T17:18:17Z	thanos-setup	fix: correct alert label for env selector (helios ref #521)
7a7dd85edb2b5ebe634ab52b7f87e13430f5d5d3	Jordan Reyes	jreyes@heliouscloud.io	2020-04-17T13:19:53Z	slo-tracker	chore: update grafana dashboard panel configuration (helios ref #522)
e29198891b46e3e1200e2f3752c7b26fd0c14511	Jordan Reyes	jreyes@heliouscloud.io	2020-04-18T15:43:15Z	alert-rules-v1	docs: add comments to thanos configuration (helios ref #523)
d8d23a8beb797095cda9fa554505ae1eb107558f	Jordan Reyes	jreyes@heliouscloud.io	2020-04-19T15:02:00Z	helios-internal-infra	refactor: extract common alert helper macros (helios ref #524)
6037c57ee47456c0596eb34fcdf9026d5dd2cfac	Jordan Reyes	jreyes@heliouscloud.io	2020-04-20T14:53:52Z	prometheus-config	feat: add SLO tracking for checkout-api (helios ref #525)
94b99a7bd72ea3e2f7968838e23e85fa39bcfd6e	Jordan Reyes	jreyes@heliouscloud.io	2020-04-21T14:21:10Z	grafana-dashboards	fix: resolve incorrect retention period in thanos config (helios ref #526)
fd61890fa696182e3a4e68348cf74252d3ada95b	Jordan Reyes	jreyes@heliouscloud.io	2020-04-22T15:15:35Z	thanos-setup	chore: update prometheus scrape intervals (helios ref #527)
905d0b156136289890fc40820d770782aee3e936	Jordan Reyes	jreyes@heliouscloud.io	2020-04-23T12:39:41Z	slo-tracker	docs: document alert routing configuration (helios ref #528)
117df850fe92152a81cfe59370c568649bee5d51	Jordan Reyes	jreyes@heliouscloud.io	2020-04-24T09:51:59Z	alert-rules-v1	feat: add grafana annotation for deployment events (helios ref #529)
d6f1b4ba5f03862ae6134a0cb8336b6df09cd593	Jordan Reyes	jreyes@heliouscloud.io	2020-04-25T11:40:24Z	helios-internal-infra	feat: add prometheus job for helios-gateway (helios ref #530)
7b9c760d61045ec0f2bc547fe0566695263c8f57	Jordan Reyes	jreyes@heliouscloud.io	2020-04-26T11:25:57Z	prometheus-config	fix: correct alert label for env selector (helios ref #531)
83c75ef35f22d961947a7396980b37ed090d3ecd	Jordan Reyes	jreyes@heliouscloud.io	2020-04-27T11:27:14Z	grafana-dashboards	chore: update grafana dashboard panel configuration (helios ref #532)
690c8bd415a64821825cdf537966db6466640f82	Jordan Reyes	jreyes@heliouscloud.io	2020-04-28T11:32:07Z	thanos-setup	docs: add comments to thanos configuration (helios ref #533)
5ca307a89808519a78e39def32819f160ac0ee11	Jordan Reyes	jreyes@heliouscloud.io	2020-04-29T15:53:48Z	slo-tracker	refactor: extract common alert helper macros (helios ref #534)
72903471e2ab6fce48dd86aa414141f10cc5458d	Jordan Reyes	jreyes@heliouscloud.io	2020-04-30T13:53:35Z	alert-rules-v1	feat: add SLO tracking for checkout-api (helios ref #535)
0e797e7dabd6d4df894b39b8a9f6cc4f251bfa80	Jordan Reyes	jreyes@heliouscloud.io	2020-05-01T14:13:05Z	helios-internal-infra	fix: resolve incorrect retention period in thanos config (helios ref #536)
c0b4087776c462ccfa70527af7d21bcbee305394	Jordan Reyes	jreyes@heliouscloud.io	2020-05-02T15:00:40Z	prometheus-config	chore: update prometheus scrape intervals (helios ref #537)
9247bd594515ad6eec2f9a5b4ff6ce9514e29107	Jordan Reyes	jreyes@heliouscloud.io	2020-05-03T11:01:39Z	grafana-dashboards	docs: document alert routing configuration (helios ref #538)
f2895834274db5ff8b7a26a28ce0b4e974c7e49b	Jordan Reyes	jreyes@heliouscloud.io	2020-05-04T10:36:24Z	thanos-setup	feat: add grafana annotation for deployment events (helios ref #539)
ffb6ed4a07865ef56dbfe6e9eedda674c16a6107	Jordan Reyes	jreyes@heliouscloud.io	2020-05-05T11:29:40Z	slo-tracker	feat: add prometheus job for helios-gateway (helios ref #540)
dda355a86b666fe7e58e9e8dc9ee983410cce914	Jordan Reyes	jreyes@heliouscloud.io	2020-05-06T14:11:15Z	alert-rules-v1	fix: correct alert label for env selector (helios ref #541)
62c0765f3faa241614e4588938e5f713ea1a6b53	Jordan Reyes	jreyes@heliouscloud.io	2020-05-07T12:19:12Z	helios-internal-infra	chore: update grafana dashboard panel configuration (helios ref #542)
1b3520ee1579700db9483420e1bd331927b7367e	Jordan Reyes	jreyes@heliouscloud.io	2020-05-08T12:46:49Z	prometheus-config	docs: add comments to thanos configuration (helios ref #543)
80462b1dc0f84aa6eca742589c819846a0f62b7a	Jordan Reyes	jreyes@heliouscloud.io	2020-05-09T15:49:16Z	grafana-dashboards	refactor: extract common alert helper macros (helios ref #544)
